Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01 00:00:00-05:00,40.900001525878906,52.88600158691406,31.011999130249023,49.27799987792969,28.808401107788086,484417500
2009-04-01 00:00:00-04:00,48.15999984741211,69.24800109863281,43.060001373291016,62.2239990234375,36.6075325012207,437458000
2009-07-01 00:00:00-04:00,62.5880012512207,63.0,51.0,61.63800048828125,36.3877067565918,343369500
2009-10-01 00:00:00-04:00,60.58000183105469,68.73400115966797,56.321998596191406,67.19200134277344,39.835872650146484,225354000
2010-01-01 00:00:00-05:00,67.69599914550781,70.60600280761719,53.150001525878906,63.22200012207031,37.6158332824707,242643000
2010-04-01 00:00:00-04:00,63.69599914550781,69.5,56.15599822998047,56.310001373291016,33.628013610839844,235030500
2010-07-01 00:00:00-04:00,56.2599983215332,57.944000244140625,46.900001525878906,52.09000015258789,31.227739334106445,207242000
2010-10-01 00:00:00-04:00,52.20000076293945,65.5999984741211,51.124000549316406,64.3499984741211,38.74998092651367,170748000
2011-01-01 00:00:00-05:00,64.5999984741211,64.68599700927734,55.91600036621094,60.310001373291016,36.45070266723633,191847500
2011-04-01 00:00:00-04:00,60.6879997253418,62.599998474121094,52.220001220703125,58.31800079345703,35.409908294677734,137079500
2011-07-01 00:00:00-04:00,58.0099983215332,60.0,47.29999923706055,49.279998779296875,30.077438354492188,174636000
2011-10-01 00:00:00-04:00,48.874000549316406,56.152000427246094,47.04600143432617,48.73400115966797,29.908538818359375,214271000
2012-01-01 00:00:00-05:00,49.48400115966797,60.922000885009766,44.9379997253418,57.86600112915039,35.7223014831543,250929500
2012-04-01 00:00:00-04:00,57.86399841308594,58.875999450683594,49.79999923706055,53.62200164794922,33.74427032470703,153487000
2012-07-01 00:00:00-04:00,53.79800033569336,60.0,49.540000915527344,57.290000915527344,36.35481643676758,138644600
2012-10-01 00:00:00-04:00,57.880001068115234,58.0,49.790000915527344,50.66999816894531,32.417694091796875,113965300
2013-01-01 00:00:00-05:00,51.29999923706055,63.630001068115234,51.0,61.40999984741211,40.614688873291016,122936400
2013-04-01 00:00:00-04:00,61.9900016784668,79.44999694824219,58.36000061035156,75.94999694824219,50.60047912597656,131113400
2013-07-01 00:00:00-04:00,76.01000213623047,78.12000274658203,70.27999877929688,73.87999725341797,49.543209075927734,119311800
2013-10-01 00:00:00-04:00,73.80000305175781,84.70999908447266,71.58000183105469,78.45999908447266,52.93920135498047,104759200
2014-01-01 00:00:00-05:00,77.95999908447266,79.97000122070312,70.5199966430664,74.0199966430664,51.85103225708008,121176500
2014-04-01 00:00:00-04:00,74.41999816894531,75.0,66.44000244140625,70.94999694824219,50.00804901123047,103119600
2014-07-01 00:00:00-04:00,70.9800033569336,83.66000366210938,69.73999786376953,79.95999908447266,56.74229049682617,93234700
2014-10-01 00:00:00-04:00,79.95999908447266,93.91000366210938,75.94000244140625,88.6500015258789,63.29817199707031,100434900
2015-01-01 00:00:00-05:00,89.22000122070312,100.61000061035156,83.43000030517578,94.70999908447266,69.48400115966797,100103600
2015-04-01 00:00:00-04:00,94.4800033569336,99.22000122070312,88.22000122070312,93.05999755859375,68.62788391113281,94396600
2015-07-01 00:00:00-04:00,93.83000183105469,100.87000274658203,84.33000183105469,92.73999786376953,68.75016021728516,101481200
2015-10-01 00:00:00-04:00,92.83000183105469,100.08000183105469,86.9800033569336,90.5999984741211,67.529052734375,88826100
2016-01-01 00:00:00-05:00,88.80000305175781,97.73999786376953,81.87000274658203,96.05000305175781,74.22589111328125,116682900
2016-04-01 00:00:00-04:00,95.81999969482422,99.0,89.0,97.4000015258789,75.75486755371094,111616900
2016-07-01 00:00:00-04:00,97.01000213623047,110.3499984741211,95.5999984741211,104.5199966430664,81.80365753173828,82948400
2016-10-01 00:00:00-04:00,104.08999633789062,124.01000213623047,98.94999694824219,115.3499984741211,90.78563690185547,105243300
2017-01-01 00:00:00-05:00,116.16000366210938,127.5999984741211,113.2699966430664,118.80000305175781,96.57499694824219,96814700
2017-04-01 00:00:00-04:00,118.81999969482422,127.95999908447266,114.81999969482422,125.23999786376953,102.35694885253906,88367100
2017-07-01 00:00:00-04:00,125.33000183105469,136.25999450683594,119.30000305175781,135.67999267578125,111.517333984375,76722600
2017-10-01 00:00:00-04:00,135.72999572753906,155.2899932861328,132.3300018310547,146.0500030517578,120.66065216064453,83259200
2018-01-01 00:00:00-05:00,146.1199951171875,171.7100067138672,143.67999267578125,161.74000549316406,137.4325714111328,110056100
2018-04-01 00:00:00-04:00,161.6199951171875,174.36000061035156,153.89999389648438,163.9199981689453,139.86569213867188,101768100
2018-07-01 00:00:00-04:00,163.47999572753906,177.36000061035156,158.35000610351562,170.2100067138672,145.82089233398438,79991800
2018-10-01 00:00:00-04:00,171.35000610351562,197.0800018310547,170.49000549316406,188.1199951171875,161.8174285888672,138663500
2019-01-01 00:00:00-05:00,186.4600067138672,188.0800018310547,161.0500030517578,164.5800018310547,143.4720916748047,114410800
2019-04-01 00:00:00-04:00,165.66000366210938,204.55999755859375,164.75,194.11000061035156,169.94625854492188,97985700
2019-07-01 00:00:00-04:00,195.47000122070312,224.91000366210938,193.08999633789062,211.33999633789062,185.7247314453125,80412500
2019-10-01 00:00:00-04:00,211.33999633789062,217.7899932861328,195.7899932861328,200.72000122070312,176.98699951171875,79835600
2020-01-01 00:00:00-05:00,201.11000061035156,225.36000061035156,131.8000030517578,172.91000366210938,154.9270782470703,146330100
2020-04-01 00:00:00-04:00,164.47000122070312,193.92999267578125,161.11000061035156,162.5399932861328,146.21023559570312,129154600
2020-07-01 00:00:00-04:00,161.75,178.25,161.55999755859375,167.30999755859375,151.17112731933594,103081400
2020-10-01 00:00:00-04:00,168.49000549316406,187.0,146.88999938964844,182.0500030517578,165.330810546875,105462300
2021-01-01 00:00:00-05:00,183.10000610351562,216.75,177.50999450683594,204.22999572753906,188.9569854736328,113507700
2021-04-01 00:00:00-04:00,205.1999969482422,221.82000732421875,199.69000244140625,212.67999267578125,197.60595703125,76840700
2021-07-01 00:00:00-04:00,213.4199981689453,215.9499969482422,185.7899932861328,193.3800048828125,180.4199676513672,82282700
2021-10-01 00:00:00-04:00,194.27000427246094,232.63999938964844,191.61000061035156,228.4600067138672,214.14369201660156,77526300
