Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01 00:00:00-05:00,23.280000686645508,25.3799991607666,15.1899995803833,17.600000381469727,14.252737998962402,164058200
2009-04-01 00:00:00-04:00,17.649999618530273,25.959999084472656,16.5,25.959999084472656,21.022790908813477,213778200
2009-07-01 00:00:00-04:00,26.200000762939453,29.260000228881836,21.940000534057617,28.190000534057617,22.828678131103516,232144600
2009-10-01 00:00:00-04:00,28.0,29.18000030517578,22.81999969482422,23.610000610351562,19.11972999572754,199119900
2010-01-01 00:00:00-05:00,23.780000686645508,25.700000762939453,20.200000762939453,20.899999618530273,16.925121307373047,319384000
2010-04-01 00:00:00-04:00,21.079999923706055,25.190000534057617,20.489999771118164,21.209999084472656,17.176164627075195,246349300
2010-07-01 00:00:00-04:00,21.239999771118164,23.809999465942383,20.020000457763672,20.81999969482422,16.8603458404541,171388400
2010-10-01 00:00:00-04:00,21.020000457763672,21.639999389648438,18.219999313354492,19.540000915527344,15.823782920837402,164711000
2011-01-01 00:00:00-05:00,19.719999313354492,21.950000762939453,19.09000015258789,21.540000915527344,17.443403244018555,181184900
2011-04-01 00:00:00-04:00,21.690000534057617,25.540000915527344,21.049999237060547,24.579999923706055,19.905241012573242,167326700
2011-07-01 00:00:00-04:00,24.5,25.65999984741211,19.979999542236328,21.209999084472656,17.176164627075195,203693400
2011-10-01 00:00:00-04:00,21.0,22.610000610351562,17.469999313354492,18.1200008392334,14.673844337463379,170590400
2012-01-01 00:00:00-05:00,18.440000534057617,18.459999084472656,15.529999732971191,15.670000076293945,12.689800262451172,185552100
2012-04-01 00:00:00-04:00,15.65999984741211,17.489999771118164,14.289999961853027,17.360000610351562,14.05838394165039,233935000
2012-07-01 00:00:00-04:00,17.440000534057617,22.920000076293945,16.65999984741211,21.389999389648438,17.321937561035156,285015900
2012-10-01 00:00:00-04:00,21.360000610351562,23.780000686645508,19.149999618530273,22.989999771118164,18.702739715576172,300805800
2013-01-01 00:00:00-05:00,23.3799991607666,26.510000228881836,22.600000381469727,26.489999771118164,21.638813018798828,221272100
2013-04-01 00:00:00-04:00,26.40999984741211,28.670000076293945,24.860000610351562,26.700000762939453,21.892858505249023,220967400
2013-07-01 00:00:00-04:00,26.760000228881836,29.190000534057617,25.239999771118164,27.329999923706055,22.506168365478516,217769300
2013-10-01 00:00:00-04:00,27.3700008392334,30.280000686645508,26.299999237060547,28.719999313354492,23.755435943603516,205903700
2014-01-01 00:00:00-05:00,28.739999771118164,32.040000915527344,26.56999969482422,31.799999237060547,26.411636352539062,225826100
2014-04-01 00:00:00-04:00,31.780000686645508,38.09000015258789,31.5,37.20000076293945,31.033597946166992,234545800
