Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01 00:00:00-05:00,16.68000030517578,19.90999984741211,3.3299999237060547,7.849999904632568,5.983914852142334,1575876300
2009-04-01 00:00:00-04:00,7.400000095367432,18.8700008392334,7.159999847412109,11.869999885559082,9.113012313842773,1440975400
2009-07-01 00:00:00-04:00,11.949999809265137,29.0,10.0,26.5,20.414316177368164,1036039400
2009-10-01 00:00:00-04:00,26.479999542236328,29.59000015258789,22.889999389648438,23.260000228881836,17.955543518066406,564289400
2010-01-01 00:00:00-05:00,23.709999084472656,29.1200008392334,21.600000381469727,28.420000076293945,21.982589721679688,596267800
2010-04-01 00:00:00-04:00,28.90999984741211,30.459999084472656,21.84000015258789,22.1299991607666,17.152578353881836,549084100
2010-07-01 00:00:00-04:00,21.950000762939453,24.270000457763672,18.809999465942383,22.950000762939453,17.825538635253906,458126300
2010-10-01 00:00:00-04:00,23.15999984741211,27.479999542236328,22.239999771118164,26.489999771118164,20.625852584838867,402111900
2011-01-01 00:00:00-05:00,26.93000030517578,31.079999923706055,24.1299991607666,26.93000030517578,21.014591217041016,360115100
2011-04-01 00:00:00-04:00,27.1299991607666,29.59000015258789,23.690000534057617,26.3700008392334,20.649524688720703,271959800
2011-07-01 00:00:00-04:00,26.399999618530273,27.1200008392334,15.479999542236328,16.139999389648438,12.686821937561035,554124100
2011-10-01 00:00:00-04:00,15.819999694824219,20.719999313354492,14.5600004196167,16.25,12.839401245117188,529902200
2012-01-01 00:00:00-05:00,16.68000030517578,23.290000915527344,16.15999984741211,21.079999923706055,16.757598876953125,552145200
2012-04-01 00:00:00-04:00,21.209999084472656,22.3700008392334,16.020000457763672,17.6299991607666,14.083012580871582,389721700
2012-07-01 00:00:00-04:00,17.700000762939453,20.690000534057617,15.649999618530273,19.440000534057617,15.616941452026367,436257400
2012-10-01 00:00:00-04:00,19.690000534057617,22.8799991607666,19.3700008392334,22.440000534057617,18.128759384155273,370932300
2013-01-01 00:00:00-05:00,23.0,26.690000534057617,22.639999389648438,25.799999237060547,20.94266128540039,359858400
2013-04-01 00:00:00-04:00,25.84000015258789,31.530000686645508,24.670000076293945,30.920000076293945,25.202604293823242,404668300
2013-07-01 00:00:00-04:00,31.200000762939453,32.599998474121094,29.3700008392334,31.1200008392334,25.448225021362305,248663600
2013-10-01 00:00:00-04:00,31.18000030517578,36.7599983215332,30.469999313354492,36.22999954223633,29.776941299438477,248968800
2014-01-01 00:00:00-05:00,36.099998474121094,36.4900016784668,31.959999084472656,35.27000045776367,29.11016845703125,241346400
2014-04-01 00:00:00-04:00,35.45000076293945,36.380001068115234,33.2599983215332,35.810001373291016,29.679285049438477,208596400
2014-07-01 00:00:00-04:00,35.970001220703125,38.2400016784668,33.63999938964844,37.25,31.007102966308594,198189200
2014-10-01 00:00:00-04:00,37.209999084472656,42.470001220703125,34.72999954223633,41.689998626708984,34.87166976928711,221167700
2015-01-01 00:00:00-05:00,41.939998626708984,43.41999816894531,38.650001525878906,41.81999969482422,35.13298034667969,195168700
2015-04-01 00:00:00-04:00,41.70000076293945,44.130001068115234,40.630001068115234,41.56999969482422,35.07808303833008,157631000
2015-07-01 00:00:00-04:00,42.619998931884766,50.95000076293945,42.040000915527344,45.779998779296875,38.79899215698242,257590100
2015-10-01 00:00:00-04:00,45.75,49.40999984741211,41.68000030517578,43.459999084472656,36.998023986816406,176215900
2016-01-01 00:00:00-05:00,42.66999816894531,46.86000061035156,36.540000915527344,46.08000183105469,39.4102783203125,189053400
2016-04-01 00:00:00-04:00,45.849998474121094,46.90999984741211,40.84000015258789,44.380001068115234,38.13996505737305,150180200
2016-07-01 00:00:00-04:00,44.15999984741211,44.810001373291016,38.91999816894531,42.81999969482422,36.97172546386719,207474300
2016-10-01 00:00:00-04:00,42.75,48.81999969482422,42.29999923706055,47.650001525878906,41.35736083984375,153582900
2017-01-01 00:00:00-05:00,48.349998474121094,50.2599983215332,46.349998474121094,48.06999969482422,41.9252815246582,174086700
2017-04-01 00:00:00-04:00,47.9900016784668,53.380001068115234,46.689998626708984,52.56999969482422,46.06326675415039,159762900
2017-07-01 00:00:00-04:00,52.779998779296875,57.15999984741211,51.20000076293945,55.43000030517578,48.79725646972656,128525600
