Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01 00:00:00-05:00,48.959999084472656,54.709999084472656,30.15999984741211,38.65999984741211,36.736812591552734,209000400
2009-04-01 00:00:00-04:00,38.150001525878906,47.349998474121094,36.75,42.09000015258789,39.99617385864258,145341100
2009-07-01 00:00:00-04:00,42.20000076293945,49.72999954223633,36.18000030517578,45.95000076293945,43.664146423339844,102200000
2009-10-01 00:00:00-04:00,45.84000015258789,47.900001525878906,33.70000076293945,37.61000061035156,35.739044189453125,143362300
2010-01-01 00:00:00-05:00,38.099998474121094,46.29999923706055,35.02000045776367,45.189998626708984,42.94195556640625,105952100
2010-04-01 00:00:00-04:00,45.52000045776367,50.68000030517578,36.369998931884766,36.439998626708984,34.62724304199219,124489300
2010-07-01 00:00:00-04:00,35.97999954223633,40.0,34.38999938964844,38.70000076293945,36.77482223510742,83484900
2010-10-01 00:00:00-04:00,39.040000915527344,47.970001220703125,37.38999938964844,45.849998474121094,43.569129943847656,74701000
2011-01-01 00:00:00-05:00,46.209999084472656,55.72999954223633,44.91999816894531,51.43000030517578,48.87154769897461,85414800
2011-04-01 00:00:00-04:00,51.84000015258789,52.4900016784668,40.529998779296875,43.25,41.09846878051758,82413800
2011-07-01 00:00:00-04:00,43.25,43.959999084472656,31.690000534057617,32.290000915527344,30.68368911743164,102308900
2011-10-01 00:00:00-04:00,32.040000915527344,43.099998474121094,30.739999771118164,40.58000183105469,38.56129837036133,96129400
2012-01-01 00:00:00-05:00,41.59000015258789,48.16999816894531,40.529998779296875,44.369998931884766,42.162742614746094,64856100
2012-04-01 00:00:00-04:00,44.209999084472656,45.0,33.61000061035156,37.86000061035156,35.97660446166992,70912700
2012-07-01 00:00:00-04:00,37.93000030517578,43.900001525878906,36.06999969482422,40.43000030517578,38.418758392333984,47409300
2012-10-01 00:00:00-04:00,40.540000915527344,43.560001373291016,38.279998779296875,42.56999969482422,40.45228958129883,50307600
2013-01-01 00:00:00-05:00,43.5099983215332,56.529998779296875,43.29999923706055,56.2400016784668,53.44226837158203,55977300
2013-04-01 00:00:00-04:00,56.11000061035156,57.970001220703125,48.86000061035156,55.130001068115234,52.38748550415039,60959200
2013-07-01 00:00:00-04:00,55.47999954223633,62.33000183105469,53.9900016784668,58.18000030517578,55.28575134277344,51195400
2013-10-01 00:00:00-04:00,58.20000076293945,64.2699966430664,55.79999923706055,62.9900016784668,59.85647964477539,49393100
2014-01-01 00:00:00-05:00,63.66999816894531,66.87999725341797,58.20000076293945,63.5,60.34109115600586,58678500
2014-04-01 00:00:00-04:00,63.81999969482422,65.0199966430664,52.56999969482422,53.279998779296875,50.629512786865234,71767000
2014-07-01 00:00:00-04:00,53.33000183105469,55.0,48.59000015258789,48.81999969482422,46.39137268066406,62828900
2014-10-01 00:00:00-04:00,48.810001373291016,49.900001525878906,39.779998779296875,44.689998626708984,42.46683120727539,98645500
2015-01-01 00:00:00-05:00,44.810001373291016,45.43000030517578,37.869998931884766,45.15999984741211,42.91344451904297,82192900
2015-04-01 00:00:00-04:00,45.189998626708984,48.25,40.5099983215332,40.619998931884766,38.59929656982422,73183500
